"","Conversion","industry","Category","with_web","P_G","occupation","State_G","Google_P","Google___of_Reviews","Google_Avg_Rating","Google_diff_week","Angi_P","Angi_s___of_Reviews","Angi_s_Avg_Rating","Angi_diff_week","HA_P","HA___of_Reviews","HA_Avg_Rating","HA_diff_week","Yelp_P","Yelp___of_Reviews","Yelp_Avg_Rating","Yelp_diff_week","Yelp___of_Reviews__that_are_not_recommended_","FB_P","FB___of_Reviews","FB_Avg_Rating","FB_diff_week","FB_Page_Likes","FB_Page_Follows","IG_P","IG_Follows"
"2462",FALSE,"Home Systems","Plumbing Pipe Repair",FALSE,"Mid","Plumber","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,5,532.285714285714,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2463",FALSE,"Home Systems","Central Air Conditioning Installation or Replacement",TRUE,"Low","HVAC Specialist","Mid",TRUE,247,5,2,TRUE,17,5,76.7142857142857,TRUE,51,5,18.8571428571429,TRUE,3,5,85.2857142857143,4,TRUE,5,5,48.1428571428571,173,185,TRUE,486
"2464",FALSE,"Home Maintenance","Exterior Painting",FALSE,"High","Painter","Mid",TRUE,258,4.6,4,FALSE,NA,NA,NA,TRUE,5,4.67,814.714285714286,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2465",FALSE,"Home Construction","General Contracting",FALSE,"Mid","General Contractor","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2466",FALSE,"Home Maintenance","House Cleaning",TRUE,"High","Cleaner","Mid",TRUE,48,5,2,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,1,5,37.8571428571429,NA,TRUE,27,5,26.4285714285714,248,254,FALSE,NA
"2467",FALSE,"Home Construction","Home Remodeling",TRUE,"Low","General Contractor","High",TRUE,80,4.8,2,TRUE,10,4,17.5714285714286,TRUE,129,4.7,22.2857142857143,TRUE,265,4.5,0.428571428571429,220,TRUE,15,4.7,11.8571428571429,980,1018,TRUE,16200
"2468",FALSE,"Home Maintenance","Tree Trimming and Removal",TRUE,"High","Landscaper","High",TRUE,9,5,2,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,7,5,24.1428571428571,8,TRUE,NA,NA,NA,32,33,TRUE,38
"2469",FALSE,"Home Maintenance","Weeding",FALSE,"Mid","Landscaper","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,5,0.285714285714286,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,4,4,FALSE,NA
"2470",FALSE,"Home Construction","Tile Installation and Replacement",FALSE,"Mid","Floor, Carpet, and Tile Specialist","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,2,5,58,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2471",FALSE,"Home Construction","Floor Installation or Replacement",FALSE,"Mid","Floor, Carpet, and Tile Specialist","High",TRUE,8,5,48,TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,13,5,0.857142857142857,7,TRUE,NA,NA,NA,34,35,FALSE,NA
"2472",FALSE,"Home Maintenance","Property Management",TRUE,"High","Real Estate Professional","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,23,4.5,3,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2473",FALSE,"Home Construction","Floor Installation or Replacement",FALSE,"Mid","Floor, Carpet, and Tile Specialist","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,5,8,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2474",FALSE,"Home Maintenance","Interior Painting",FALSE,"High","Painter","High",TRUE,1,1,144,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,1,1,184.428571428571,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2475",FALSE,"Home Construction","Concrete Repair and Maintenance",TRUE,"Mid","Paver","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,5,34.1428571428571,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,NA
"2476",FALSE,"Home Maintenance","Interior Painting",FALSE,"High","Painter","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,59,5,1.28571428571429,15,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2477",FALSE,"Home Maintenance","Outdoor Landscaping and Design",TRUE,"Mid","Landscaper","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,44,4.87,81.7142857142857,FALSE,NA,NA,NA,NA,TRUE,2,5,99.1428571428571,9,9,FALSE,NA
"2478",FALSE,"Home Maintenance","Pest Control Services",FALSE,"Mid","Pest Control Specialist","High",TRUE,23,5,2,FALSE,NA,NA,NA,TRUE,6,5,32.2857142857143,FALSE,NA,NA,NA,NA,TRUE,1,5,2.85714285714286,93,96,FALSE,NA
"2479",FALSE,"Home Construction","Handyman",TRUE,"High","Handyman","Mid",TRUE,3,5,24,FALSE,NA,NA,NA,TRUE,35,4.9,25.1428571428571,TRUE,1,5,139,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2480",FALSE,"Home Construction","Architectural Services",FALSE,"High","Engineer and Technical Designer","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,NA
"2481",FALSE,"Home Maintenance","Artificial Turf Installation",FALSE,"High","Landscaper","Low",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,2,NA,2.85714285714286,44,NA,FALSE,NA
"2482",FALSE,"Home Maintenance","Interior Painting",FALSE,"High","Painter","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,4,5,85,TRUE,9,5,98.8571428571429,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2483",FALSE,"Home Maintenance","House Cleaning",FALSE,"Mid","Cleaner","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,NA
"2484",TRUE,"Home Maintenance","Tree Trimming and Removal",TRUE,"High","Landscaper","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,0,0,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2485",FALSE,"Home Maintenance","Outdoor Landscaping and Design",TRUE,"High","Landscaper","Low",TRUE,93,4.7,2,FALSE,NA,NA,NA,TRUE,367,4.8,24.4285714285714,TRUE,21,4,9.42857142857143,8,TRUE,65,4.8,6.28571428571429,7990,8436,FALSE,NA
"2486",FALSE,"Home Construction","Bathroom Remodel",TRUE,"High","General Contractor","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,16,4.3,83.1428571428571,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2487",TRUE,"Home Maintenance","House Cleaning",TRUE,"Mid","Cleaner","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,3,4.8,16,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2488",FALSE,"Home Systems","Appliance Repair or Maintenance",TRUE,"Mid","Handyman","Low",TRUE,3,5,2,FALSE,NA,NA,NA,TRUE,6,5,7.71428571428571,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2489",FALSE,"Home Systems","Electrical and Wiring Repair",FALSE,"Mid","Electrician","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,22,22,FALSE,NA
"2490",FALSE,"Home Construction","General Contracting",FALSE,"Mid","General Contractor","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,5,691.142857142857,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2491",FALSE,"Home Maintenance","Outdoor Landscaping and Design",FALSE,"High","Landscaper","Mid",TRUE,1,5,48,FALSE,NA,NA,NA,TRUE,6,4.44,724.285714285714,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,46,52,FALSE,NA
"2492",TRUE,"Home Systems","Plumbing Pipe Repair",FALSE,"Mid","Plumber","Mid",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,123,4.7,0.428571428571429,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2493",TRUE,"Home Construction","Floor Installation or Replacement",TRUE,"Mid","Floor, Carpet, and Tile Specialist","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,5,4.9,26.8571428571429,FALSE,NA,NA,NA,NA,TRUE,21,5,3,533,584,TRUE,79
"2494",FALSE,"Home Construction","Concrete Installation",FALSE,"Mid","Paver","High",TRUE,1,5,48,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2495",FALSE,"Home Construction","Roof Installation or Replacement",TRUE,"Low","Roofer and Sider","Low",TRUE,145,4.8,2,TRUE,1,5,458.714285714286,TRUE,56,4.8,12.7142857142857,TRUE,1,5,137.428571428571,9,TRUE,22,4.5,0.285714285714286,176,200,FALSE,NA
"2496",FALSE,"Home Systems","Appliance Repair or Maintenance",FALSE,"Mid","Handyman","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2497",FALSE,"Home Construction","Concrete Installation",FALSE,"Mid","Paver","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,1,5,43.1428571428571,70,71,FALSE,NA
"2498",FALSE,"Home Maintenance","Carpet Cleaning",FALSE,"High","Cleaner","High",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2499",FALSE,"Home Construction","Asphalt Installation",TRUE,"High","Paver","High",TRUE,1,5,96,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,1,2,417.285714285714,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2500",FALSE,"Home Maintenance","Outdoor Landscaping and Design",TRUE,"High","Landscaper","High",TRUE,33,5,8,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,6,5,22.4285714285714,3,TRUE,NA,NA,NA,120,122,TRUE,122
"2501",FALSE,"Home Construction","Concrete Installation",FALSE,"Low","Paver","Mid",TRUE,4,3.8,144,TRUE,10,4.6,247.428571428571,TRUE,4,5,638.714285714286,TRUE,13,1.5,23.7142857142857,2,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2502",FALSE,"Home Systems","Heating System Repair or Maintenance",FALSE,"Mid","HVAC Specialist","High",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2503",TRUE,"Home Construction","Furniture Repair",FALSE,"High","Furniture Service Specialist","Mid",TRUE,5,5,16,FALSE,NA,NA,NA,TRUE,16,5,74.4285714285714,TRUE,NA,NA,NA,NA,TRUE,1,5,122.285714285714,57,60,FALSE,NA
"2504",FALSE,"Home Systems","Electrical and Wiring Repair",FALSE,"Mid","Electrician","Low",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,4,1008.14285714286,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2505",FALSE,"Home Construction","Handyman",TRUE,"High","Handyman","High",TRUE,389,4.9,2,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,4,5,9.14285714285714,NA,FALSE,NA,NA,NA,NA,NA,TRUE,11
"2506",TRUE,"Home Construction","Floor Installation or Replacement",TRUE,"Mid","Floor, Carpet, and Tile Specialist","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,67,4.9,1.71428571428571,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,126,138,TRUE,119
"2507",FALSE,"Home Construction","Gutter Installation or Replacement",FALSE,"Mid","Gutter Specialist","Mid",FALSE,NA,NA,NA,TRUE,2,3,244.714285714286,FALSE,NA,NA,NA,TRUE,3,2.5,7.28571428571429,1,TRUE,6,4.3,34,671,676,FALSE,NA
"2508",FALSE,"Home Construction","Roof Installation or Replacement",TRUE,"High","Roofer and Sider","Mid",TRUE,148,4.1,2,FALSE,NA,NA,NA,TRUE,44,4.7,110.285714285714,TRUE,27,4.5,16.1428571428571,11,TRUE,NA,NA,NA,485,500,TRUE,4
"2509",FALSE,"Home Construction","Floor Installation or Replacement",FALSE,"Mid","Floor, Carpet, and Tile Specialist","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,5,5,28.8571428571429,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2510",FALSE,"Home Construction","Bathroom Remodel",FALSE,"Mid","General Contractor","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2511",FALSE,"Home Systems","Home Theater System Installation or Replacement",TRUE,"High","Home Electronics Specialist","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,1,5,164.857142857143,41,40,FALSE,NA
"2512",FALSE,"Home Systems","Home Theater System Installation or Replacement",TRUE,"High","Home Electronics Specialist","Mid",TRUE,21,5,2,FALSE,NA,NA,NA,TRUE,3,5,58.4285714285714,TRUE,53,4.5,10.4285714285714,17,TRUE,21,4.1,5.28571428571429,502,522,FALSE,NA
"2513",FALSE,"Home Maintenance","Outdoor Landscaping and Design",TRUE,"High","Landscaper","High",TRUE,31,5,4,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,23,4,186.428571428571,3,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2514",FALSE,"Home Systems","Electrical and Wiring Repair",TRUE,"Mid","Electrician","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,17,4.9,36.1428571428571,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,25,28,TRUE,8
"2515",FALSE,"Home Maintenance","Full Service Lawn Care",TRUE,"Mid","Landscaper","Mid",TRUE,8,4.9,32,FALSE,NA,NA,NA,TRUE,10,4.9,82.2857142857143,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2516",FALSE,"Home Maintenance","Pressure Washing",FALSE,"High","Cleaner","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2517",FALSE,"Home Construction","Drywall Installation and Hanging",TRUE,"Low","Drywall Specialist","Mid",FALSE,NA,NA,NA,TRUE,1,5,127,TRUE,48,4.6,10.8571428571429,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,469
"2518",FALSE,"Home Maintenance","Exterior Painting",TRUE,"High","Painter","Low",TRUE,17,4.8,28,FALSE,NA,NA,NA,TRUE,9,4.5,18.5714285714286,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2519",FALSE,"Home Maintenance","Tree Trimming and Removal",FALSE,"Mid","Landscaper","High",TRUE,15,5,4,FALSE,NA,NA,NA,TRUE,1,5,11.1428571428571,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2520",FALSE,"Home Maintenance","Fence and Gate Installation",TRUE,"High","Landscaper","High",TRUE,12,4.3,4,FALSE,NA,NA,NA,TRUE,33,4.1,4.28571428571429,TRUE,NA,NA,NA,NA,TRUE,4,5,19,65,72,FALSE,NA
"2521",FALSE,"Home Systems","Electrical and Wiring Repair",FALSE,"Mid","Electrician","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,8,5,41,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2522",FALSE,"Home Construction","Masonry Construction Services",FALSE,"High","Mason","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,31,4.8,11.7142857142857,TRUE,3,5,0.142857142857143,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2523",FALSE,"Home Maintenance","Mold Inspection and Removal",TRUE,"High","Inspector and Restorer","Mid",TRUE,1,5,144,FALSE,NA,NA,NA,TRUE,1,5,845.142857142857,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,121,141,FALSE,NA
"2524",TRUE,"Home Construction","General Contracting",TRUE,"High","General Contractor","Low",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,11,4.8,74.4285714285714,TRUE,NA,NA,NA,NA,TRUE,2,5,90,189,190,FALSE,NA
"2525",FALSE,"Home Construction","General Contracting",FALSE,"Mid","General Contractor","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,4.5,861.285714285714,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2526",FALSE,"Home Construction","Home Remodeling",FALSE,"Mid","General Contractor","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2527",FALSE,"Home Systems","Central Air Conditioning Installation or Replacement",TRUE,"Low","HVAC Specialist","High",TRUE,2,5,48,TRUE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,2,5,221.571428571429,5,TRUE,NA,NA,NA,NA,1,FALSE,NA
"2528",FALSE,"Home Systems","Electrical and Wiring Repair",FALSE,"Mid","Electrician","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,4,5,856.714285714286,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2529",FALSE,"Home Construction","General Contracting",TRUE,"High","General Contractor","High",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,1,5,213.142857142857,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,47,53,FALSE,NA
"2530",FALSE,"Home Maintenance","Mold Inspection and Removal",TRUE,"Low","Inspector and Restorer","Low",TRUE,126,4.8,4,TRUE,4,2.5,14.8571428571429,TRUE,23,4.5,4.28571428571429,TRUE,3,2.5,70.5714285714286,3,TRUE,5,5,131.571428571429,82,89,FALSE,NA
"2531",FALSE,"Home Construction","General Contracting",FALSE,"Mid","General Contractor","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2532",FALSE,"Home Construction","General Contracting",FALSE,"High","General Contractor","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2533",FALSE,"Home Construction","Home Remodeling",TRUE,"Low","General Contractor","High",TRUE,5,5,96,TRUE,10,4.6,29,TRUE,5,3.9,28.8571428571429,FALSE,NA,NA,NA,NA,TRUE,6,5,13.4285714285714,421,427,FALSE,NA
"2534",FALSE,"Home Systems","Heating System Installation or Replacement",FALSE,"Low","HVAC Specialist","Mid",FALSE,NA,NA,NA,TRUE,3,5,791.142857142857,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2535",FALSE,"Home Construction","Custom Cabinet Building",FALSE,"Low","Carpenter","High",TRUE,4,3,48,TRUE,1,3,511,TRUE,10,4.3,208.285714285714,TRUE,12,3.5,104,2,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2536",FALSE,"Home Construction","Window Repair",TRUE,"High","Handyman","High",TRUE,220,4.9,2,FALSE,NA,NA,NA,TRUE,1,5,163.571428571429,TRUE,NA,NA,NA,4,TRUE,NA,NA,NA,1164,1204,FALSE,NA
"2537",TRUE,"Home Maintenance","House Cleaning",TRUE,"High","Cleaner","High",TRUE,14,5,4,FALSE,NA,NA,NA,TRUE,7,4.4,2.57142857142857,TRUE,8,5,18.2857142857143,6,TRUE,NA,NA,NA,250,272,FALSE,NA
"2538",FALSE,"Home Systems","Central Air Conditioning Installation or Replacement",FALSE,"Mid","HVAC Specialist","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2539",FALSE,"Home Construction","Handyman",FALSE,"Low","Handyman","Mid",FALSE,NA,NA,NA,TRUE,4,5,13.1428571428571,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2540",FALSE,"Home Construction","Architectural Services",FALSE,"Mid","Engineer and Technical Designer","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2541",FALSE,"Home Maintenance","Pest Control Services",TRUE,"Low","Pest Control Specialist","High",TRUE,1,5,4,TRUE,7,5,159.285714285714,TRUE,99,4.8,137,TRUE,3,5,54.4285714285714,NA,TRUE,19,5,17.1428571428571,80,90,FALSE,NA
"2542",FALSE,"Home Maintenance","Furniture Upholstery",TRUE,"Mid","Furniture Service Specialist","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,8,4.9,38.4285714285714,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2543",FALSE,"Home Construction","Architectural Services",FALSE,"Low","Engineer and Technical Designer","Low",TRUE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,2,5,750.428571428571,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2544",FALSE,"Home Construction","Architectural Services",FALSE,"Mid","Engineer and Technical Designer","Low",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2545",FALSE,"Home Construction","Brick or Stone Repair",TRUE,"Low","Mason","High",TRUE,86,4.9,2,TRUE,370,4.8,59.5714285714286,TRUE,NA,NA,NA,TRUE,5,4.5,76.4285714285714,4,TRUE,1,5,279,215,223,FALSE,NA
"2546",FALSE,"Home Construction","Bathroom Remodel",TRUE,"Mid","General Contractor","Mid",TRUE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,3,5,17.4285714285714,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2547",FALSE,"Home Construction","Bathroom Remodel",TRUE,"Low","General Contractor","Mid",TRUE,125,4.8,12,TRUE,81,4.7,1,TRUE,23,4.7,62,TRUE,21,4.5,4.14285714285714,61,TRUE,14,4.4,83.1428571428571,1467,1529,TRUE,1940
"2548",FALSE,"Home Maintenance","Bed Bug Extermination",TRUE,"Mid","Pest Control Specialist","Low",TRUE,15,4.5,12,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2549",FALSE,"Home Construction","Home Remodeling",FALSE,"Mid","General Contractor","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2550",FALSE,"Home Systems","Plumbing Drain Repair",TRUE,"Mid","Plumber","Mid",TRUE,3,4,4,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,18,NA,TRUE,368
"2551",FALSE,"Home Construction","Architectural Services",TRUE,"High","Engineer and Technical Designer","Low",TRUE,3,5,192,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,1,5,553.142857142857,1,TRUE,6,5,404.571428571429,593,672,TRUE,3198
"2552",FALSE,"Home Systems","Garage Door Repair",TRUE,"Low","Handyman","Mid",TRUE,9,4.1,28,TRUE,1,2,242.142857142857,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,8,4.5,24.8571428571429,222,225,FALSE,NA
"2553",FALSE,"Home Construction","Roof Installation or Replacement",TRUE,"Low","Roofer and Sider","High",FALSE,NA,NA,NA,TRUE,604,4.8,14.1428571428571,TRUE,NA,NA,NA,TRUE,6,3,96.4285714285714,3,TRUE,NA,NA,NA,202,116,TRUE,647
"2554",FALSE,"Home Construction","Architectural Services",TRUE,"Mid","Engineer and Technical Designer","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,2,5,23.8571428571429,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2555",FALSE,"Home Construction","Lock Installation and Repair",TRUE,"High","Locksmith","High",TRUE,6,4.3,96,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2556",FALSE,"Home Construction","General Contracting",TRUE,"High","General Contractor","Mid",TRUE,25,4.4,24,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,9,3.5,27.8571428571429,7,TRUE,NA,NA,158.857142857143,131,140,TRUE,277
"2557",FALSE,"Home Construction","General Contracting",FALSE,"Mid","General Contractor","High",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2558",FALSE,"Home Construction","General Contracting",FALSE,"High","General Contractor","High",TRUE,5,5,144,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,9,4.5,146.714285714286,8,TRUE,5,4.6,300.428571428571,607,607,FALSE,NA
"2559",FALSE,"Home Construction","Kitchen Remodel",TRUE,"Low","General Contractor","Mid",TRUE,3,3.7,48,TRUE,NA,NA,NA,TRUE,5,4.6,257,TRUE,1,1,205.571428571429,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2560",FALSE,"Home Maintenance","Fence and Gate Installation",TRUE,"Mid","Landscaper","Mid",TRUE,8,4.4,32,FALSE,NA,NA,NA,TRUE,23,5,153.857142857143,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,112,119,TRUE,164
"2561",FALSE,"Home Maintenance","Pest Control Services",FALSE,"Mid","Pest Control Specialist","Mid",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,NA
"2562",FALSE,"Home Construction","Countertop Installation",FALSE,"High","Floor, Carpet, and Tile Specialist","Low",FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA
"2563",FALSE,"Home Maintenance","Fence and Gate Installation",TRUE,"Low","Landscaper","Low",TRUE,27,4,8,TRUE,2,4,263.428571428571,TRUE,NA,NA,NA,TRUE,14,4.5,42,9,TRUE,9,4.6,104.285714285714,128,134,FALSE,NA
