"","Conversion","industry","Category","with_web","P_G","occupation","State_G","Google_P","Google___of_Reviews","Google_Avg_Rating","Google_diff_week","Angi_P","Angi_s___of_Reviews","Angi_s_Avg_Rating","Angi_diff_week","HA_P","HA___of_Reviews","HA_Avg_Rating","HA_diff_week","Yelp_P","Yelp___of_Reviews","Yelp_Avg_Rating","Yelp_diff_week","Yelp___of_Reviews__that_are_not_recommended_","FB_P","FB___of_Reviews","FB_Avg_Rating","FB_diff_week","FB_Page_Likes","FB_Page_Follows","IG_P","IG_Follows","Review_sum","Avg_Rating_sum","diff_week_sum","P_num","Review_mean","Avg_Rating_mean","diff_week_mean"
"306","FALSE","Home Construction","Floor Installation or Replacement",0,"Mid","Floor, Carpet, and Tile Specialist",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,19,5,0,FALSE,0,0,0,0,FALSE,0,0,0,39,43,FALSE,0,19,5,0,1,19,5,0
"307","FALSE","Home Construction","General Contracting",0,"Low","General Contractor",1,FALSE,0,0,0,TRUE,3,5,578.285714285714,TRUE,92,4.4,602,TRUE,1,1,455.571428571429,0,FALSE,0,0,0,5,6,FALSE,0,96,10.4,1635.85714285714,3,32,3.46666666666667,545.285714285714
"308","TRUE","Home Maintenance","House Cleaning",0,"High","Cleaner",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,19,4.8,20.8571428571429,TRUE,2,5,38.4285714285714,1,FALSE,0,0,0,0,0,FALSE,0,21,9.8,59.2857142857143,2,10.5,4.9,29.6428571428572
"309","FALSE","Home Maintenance","Outdoor Landscaping and Design",1,"High","Landscaper",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,2,5,7,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,2,5,7,2,1,2.5,3.5
"310","FALSE","Home Maintenance","Carpet Cleaning",0,"Mid","Cleaner",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,3,4.83,552.714285714286,FALSE,0,0,0,0,FALSE,0,0,0,52,49,FALSE,0,3,4.83,552.714285714286,1,3,4.83,552.714285714286
"311","FALSE","Home Construction","Concrete Installation",1,"Mid","Paver",2,TRUE,0,0,0,FALSE,0,0,0,TRUE,2,5,16.4285714285714,FALSE,0,0,0,0,TRUE,1,5,24.5714285714286,43,47,FALSE,0,3,10,41,3,1,3.33333333333333,13.6666666666667
"312","FALSE","Home Systems","Electrical and Wiring Repair",0,"High","Electrician",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,2,4.42,784,TRUE,1,1,84,0,FALSE,0,0,0,4,5,FALSE,0,3,5.42,868,2,1.5,2.71,434
"313","FALSE","Home Construction","Tile Installation and Replacement",1,"High","Floor, Carpet, and Tile Specialist",3,TRUE,20,4.8,12,FALSE,0,0,0,FALSE,0,0,0,TRUE,151,5,23.8571428571429,21,TRUE,2,5,158.142857142857,77,83,FALSE,0,173,14.8,194,3,57.6666666666667,4.93333333333333,64.6666666666666
"314","FALSE","Home Maintenance","Weeding",0,"Mid","Landscaper",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,5,36,FALSE,0,0,0,0,FALSE,0,0,0,4,4,FALSE,0,1,5,36,1,1,5,36
"315","FALSE","Home Construction","Handyman",1,"High","Handyman",3,TRUE,17,5,24,FALSE,0,0,0,FALSE,0,0,0,TRUE,3,4.5,27.7142857142857,2,TRUE,4,5,65.4285714285714,54,60,FALSE,0,24,14.5,117.142857142857,3,8,4.83333333333333,39.047619047619
"316","FALSE","Home Construction","General Contracting",0,"Mid","General Contractor",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,0
"317","TRUE","Home Construction","Floor Installation or Replacement",1,"High","Floor, Carpet, and Tile Specialist",3,TRUE,14,5,2,FALSE,0,0,0,TRUE,15,5,32.1428571428571,TRUE,0,0,0,0,TRUE,4,5,68.4285714285714,315,319,TRUE,206,33,15,102.571428571428,4,8.25,3.75,25.6428571428571
"318","FALSE","Home Construction","Drywall Installation and Hanging",0,"Mid","Drywall Specialist",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,4,8.14285714285714,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,1,4,8.14285714285714,1,1,4,8.14285714285714
"319","FALSE","Home Construction","Masonry Construction Services",0,"Mid","Mason",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,65,4.9,0.428571428571429,FALSE,0,0,0,0,TRUE,3,5,188.571428571429,209,212,FALSE,0,68,9.9,189,2,34,4.95,94.5000000000002
"320","FALSE","Home Construction","Architectural Services",0,"Mid","Engineer and Technical Designer",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,4,4.25,1126.28571428571,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,4,4.25,1126.28571428571,1,4,4.25,1126.28571428571
"321","FALSE","Home Maintenance","Upholstery and Furniture Cleaning",0,"Mid","Cleaner",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,28,4.49,925.285714285714,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,28,4.49,925.285714285714,1,28,4.49,925.285714285714
"322","TRUE","Home Maintenance","Junk Removal",1,"Mid","Mover",2,TRUE,0,0,0,FALSE,0,0,0,TRUE,25,4.8,0.428571428571429,FALSE,0,0,0,0,FALSE,0,0,0,3,3,TRUE,7,25,4.8,0.428571428571429,2,12.5,2.4,0.214285714285714
"323","FALSE","Home Construction","TV Mounting",1,"Mid","Home Electronics Specialist",1,TRUE,0,0,0,FALSE,0,0,0,TRUE,66,4.9,3.57142857142857,FALSE,0,0,43.7142857142857,36,FALSE,0,0,0,0,0,FALSE,0,66,4.9,47.2857142857143,2,33,2.45,23.6428571428571
"324","FALSE","Home Construction","Handyman",0,"High","Handyman",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,5,92.1428571428571,TRUE,0,0,0,0,TRUE,1,5,82.2857142857143,153,154,FALSE,0,2,10,174.428571428571,3,0.666666666666667,3.33333333333333,58.1428571428571
"325","FALSE","Home Maintenance","House Cleaning",0,"Mid","Cleaner",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,0
"326","FALSE","Home Maintenance","House Cleaning",1,"High","Cleaner",1,TRUE,79,5,2,FALSE,0,0,0,TRUE,1,5,3.28571428571429,TRUE,3,5,56.8571428571429,1,FALSE,0,0,0,0,0,FALSE,0,83,15,62.1428571428572,3,27.6666666666667,5,20.7142857142857
"327","FALSE","Home Maintenance","Tree Trimming and Removal",0,"High","Landscaper",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,2,4.3,40.5714285714286,TRUE,3,1,9.85714285714286,0,FALSE,0,0,0,4,5,TRUE,211,5,5.3,50.4285714285715,2,2.5,2.65,25.2142857142857
"328","FALSE","Home Construction","Bathroom Remodel",0,"Mid","General Contractor",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,0
"329","FALSE","Home Construction","Bathroom Remodel",0,"Mid","General Contractor",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,12,4.71,917.714285714286,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,12,4.71,917.714285714286,1,12,4.71,917.714285714286
"330","FALSE","Home Maintenance","Full Service Lawn Care",0,"Mid","Landscaper",1,TRUE,3,2,288,FALSE,0,0,0,TRUE,4,4.96,366.571428571429,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,7,6.96,654.571428571429,2,3.5,3.48,327.285714285715
"331","FALSE","Home Construction","Home Remodeling",0,"Mid","General Contractor",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,0
"332","FALSE","Home Construction","General Contracting",1,"Mid","General Contractor",3,TRUE,487,4.6,2,FALSE,0,0,0,TRUE,83,4.9,14.7142857142857,FALSE,0,0,0,0,FALSE,0,0,0,18820,19203,TRUE,916,570,9.5,16.7142857142857,2,285,4.75,8.35714285714285
"333","FALSE","Home Construction","Bathroom Remodel",1,"Mid","General Contractor",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,3,4.8,17.1428571428571,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,3,4.8,17.1428571428571,1,3,4.8,17.1428571428571
"334","FALSE","Home Systems","Wiring Installation",0,"Mid","Electrician",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,5,588.285714285714,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,1,5,588.285714285714,1,1,5,588.285714285714
"335","FALSE","Home Construction","General Contracting",0,"Mid","General Contractor",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,0
"336","FALSE","Home Construction","General Contracting",0,"High","General Contractor",2,TRUE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,3,0,0,0
"337","FALSE","Home Maintenance","House Cleaning",1,"Mid","Cleaner",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,4,5,34,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,4,5,34,1,4,5,34
"338","FALSE","Home Construction","General Contracting",0,"Mid","General Contractor",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,14,4.7,21.5714285714286,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,14,4.7,21.5714285714286,1,14,4.7,21.5714285714286
"339","FALSE","Home Construction","General Contracting",1,"High","General Contractor",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,TRUE,3,5,15.4285714285714,2,FALSE,0,0,0,0,0,TRUE,7,3,5,15.4285714285714,2,1.5,2.5,7.7142857142857
"340","FALSE","Home Maintenance","Fence and Gate Installation",1,"Mid","Landscaper",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,TRUE,116,0,0,0,1,0,0,0
"341","FALSE","Home Construction","General Contracting",0,"Mid","General Contractor",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,4.86,648,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,1,4.86,648,1,1,4.86,648
"342","FALSE","Home Maintenance","Outdoor Landscaping and Design",1,"High","Landscaper",3,FALSE,0,0,0,FALSE,0,0,0,FALSE,0,0,0,TRUE,8,4.5,21.2857142857143,2,FALSE,0,0,0,11,13,TRUE,128,8,4.5,21.2857142857143,1,8,4.5,21.2857142857143
"343","FALSE","Home Maintenance","Tree Trimming and Removal",1,"Low","Landscaper",2,FALSE,0,0,0,TRUE,25,5,249.142857142857,TRUE,21,4.8,567.428571428571,TRUE,2,3,69,2,FALSE,0,0,0,0,0,FALSE,0,48,12.8,885.571428571428,3,16,4.26666666666667,295.190476190476
"344","FALSE","Home Construction","General Contracting",0,"Mid","General Contractor",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,3,4.11,983.142857142857,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,3,4.11,983.142857142857,1,3,4.11,983.142857142857
"345","FALSE","Home Construction","Custom Cabinet Building",0,"Low","Carpenter",3,FALSE,0,0,0,TRUE,0,0,0,TRUE,13,4.9,191.285714285714,TRUE,6,5,191.571428571429,6,FALSE,0,0,0,0,0,FALSE,0,19,9.9,382.857142857143,3,6.33333333333333,3.3,127.619047619048
"346","FALSE","Home Construction","Window Repair",0,"High","Handyman",3,TRUE,0,0,0,FALSE,0,0,0,TRUE,1,5,1044.57142857143,TRUE,0,0,0,0,FALSE,0,0,0,6,6,FALSE,0,1,5,1044.57142857143,3,0.333333333333333,1.66666666666667,348.190476190477
"347","FALSE","Home Construction","Window Repair",1,"Low","Handyman",3,TRUE,27,5,2,TRUE,8,5,114.571428571429,TRUE,47,4.8,31.1428571428571,TRUE,0,0,0,0,FALSE,0,0,0,63,64,FALSE,0,82,14.8,147.714285714286,4,20.5,3.7,36.9285714285715
"348","FALSE","Home Maintenance","Weeding",0,"Mid","Landscaper",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,5,118.428571428571,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,1,5,118.428571428571,1,1,5,118.428571428571
"349","TRUE","Home Construction","General Carpentry",0,"High","Carpenter",2,TRUE,1,5,48,FALSE,0,0,0,TRUE,74,4.7,2,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,75,9.7,50,3,25,3.23333333333333,16.6666666666667
"350","FALSE","Home Construction","General Carpentry",1,"Mid","Carpenter",2,TRUE,5,1.8,192,FALSE,0,0,0,TRUE,65,4,29.2857142857143,FALSE,0,0,0,0,FALSE,0,0,0,38,39,FALSE,0,70,5.8,221.285714285714,2,35,2.9,110.642857142857
"351","FALSE","Home Construction","Window Installation",0,"Mid","Handyman",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,6,4.5,422.142857142857,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,6,4.5,422.142857142857,1,6,4.5,422.142857142857
"352","FALSE","Home Construction","Drywall Installation and Hanging",0,"Mid","Drywall Specialist",3,TRUE,5,5,4,TRUE,0,0,0,FALSE,0,0,0,TRUE,29,5,11.4285714285714,2,FALSE,0,0,0,0,0,TRUE,854,34,10,15.4285714285714,3,11.3333333333333,3.33333333333333,5.14285714285713
"353","FALSE","Home Maintenance","Tree Trimming and Removal",1,"High","Landscaper",1,TRUE,2,5,2,FALSE,0,0,0,TRUE,1,5,1,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,3,10,3,3,1,3.33333333333333,1
"354","TRUE","Home Maintenance","House Cleaning",1,"Mid","Cleaner",2,TRUE,7,5,12,FALSE,0,0,0,TRUE,3,4.3,2.14285714285714,FALSE,0,0,0,0,FALSE,0,0,0,85,87,FALSE,0,10,9.3,14.1428571428571,2,5,4.65,7.07142857142857
"355","FALSE","Home Construction","Deck or Porch Remodel or Addition",1,"Mid","Carpenter",3,TRUE,0,0,0,FALSE,0,0,0,TRUE,2,5,53.5714285714286,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,2,5,53.5714285714286,2,1,2.5,26.7857142857143
"356","FALSE","Home Construction","TV Mounting",1,"Mid","Home Electronics Specialist",1,TRUE,1,5,24,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,1,5,24,2,0.5,2.5,12
"357","FALSE","Home Construction","Handyman",0,"High","Handyman",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,8,4.13,55.2857142857143,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,8,4.13,55.2857142857143,2,4,2.065,27.6428571428571
"358","FALSE","Home Construction","Bathroom Remodel",0,"High","General Contractor",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,2,0,0,0
"359","FALSE","Home Construction","Bathroom Remodel",0,"Mid","General Contractor",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,0
"360","FALSE","Home Construction","Architectural Services",1,"Mid","Engineer and Technical Designer",2,TRUE,0,0,0,FALSE,0,0,0,TRUE,1,5,38.7142857142857,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,1,5,38.7142857142857,2,0.5,2.5,19.3571428571429
"361","FALSE","Home Construction","Bathroom Remodel",1,"High","General Contractor",2,TRUE,10,4.6,2,FALSE,0,0,0,TRUE,22,4.7,18.4285714285714,TRUE,0,0,0,0,TRUE,1,5,47.7142857142857,55,58,FALSE,0,33,14.3,68.1428571428571,4,8.25,3.575,17.0357142857143
"362","FALSE","Home Maintenance","House Cleaning",0,"High","Cleaner",2,TRUE,3,5,96,FALSE,0,0,0,TRUE,7,4.6,141.285714285714,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,10,9.6,237.285714285714,3,3.33333333333333,3.2,79.095238095238
"363","FALSE","Home Maintenance","Full Service Lawn Care",0,"High","Landscaper",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,TRUE,1,1,35.5714285714286,0,FALSE,0,0,0,0,0,FALSE,0,1,1,35.5714285714286,2,0.5,0.5,17.7857142857143
"364","FALSE","Home Maintenance","Outdoor Landscaping and Design",0,"Mid","Landscaper",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,52,4.79,451.428571428571,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,52,4.79,451.428571428571,1,52,4.79,451.428571428571
"365","FALSE","Home Maintenance","House Cleaning",1,"Mid","Cleaner",2,TRUE,7,4.4,40,FALSE,0,0,0,TRUE,18,4.8,71.2857142857143,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,25,9.2,111.285714285714,2,12.5,4.6,55.6428571428572
"366","FALSE","Home Maintenance","Outdoor Landscaping and Design",0,"Low","Landscaper",2,TRUE,6,5,32,TRUE,5,5,96.2857142857143,TRUE,13,5,47.4285714285714,TRUE,6,5,38.4285714285714,2,FALSE,0,0,0,0,0,FALSE,0,30,20,214.142857142857,4,7.5,5,53.5357142857143
"367","FALSE","Home Maintenance","Outdoor Landscaping and Design",1,"Mid","Landscaper",2,TRUE,1,5,48,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,1,5,48,2,0.5,2.5,24
"368","FALSE","Home Maintenance","Carpet Cleaning",0,"High","Cleaner",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,TRUE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,2,0,0,0
"369","FALSE","Home Construction","Home Remodeling",0,"Mid","General Contractor",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,0
"370","FALSE","Home Maintenance","Fireplace and Chimney Installation",1,"Mid","HVAC Specialist",2,TRUE,1,5,2,FALSE,0,0,0,TRUE,4,4,2.57142857142857,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,5,9,4.57142857142857,2,2.5,4.5,2.28571428571428
"371","FALSE","Home Construction","Home Remodeling",0,"Mid","General Contractor",1,TRUE,0,0,0,FALSE,0,0,0,TRUE,1,5,239,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,1,5,239,2,0.5,2.5,119.5
"372","FALSE","Home Construction","General Contracting",1,"Mid","General Contractor",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,14,4.8,14.4285714285714,FALSE,0,0,0,0,FALSE,0,0,0,61,60,FALSE,0,14,4.8,14.4285714285714,1,14,4.8,14.4285714285714
"373","FALSE","Home Systems","Plumbing Drain Repair",1,"Low","Plumber",2,TRUE,74,4.5,2,TRUE,9,3.9,251,TRUE,1,5,548.714285714286,TRUE,21,4,0.571428571428571,17,FALSE,0,0,0,0,0,FALSE,0,105,17.4,802.285714285715,4,26.25,4.35,200.571428571429
"374","FALSE","Home Systems","Electrical and Wiring Repair",1,"Low","Electrician",1,FALSE,0,0,0,TRUE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,TRUE,1,5,0,54,55,FALSE,0,1,5,0,3,0.333333333333333,1.66666666666667,0
"375","FALSE","Home Construction","General Contracting",1,"Low","General Contractor",1,TRUE,18,5,2,TRUE,10,4.7,107.285714285714,TRUE,72,4.7,185.428571428571,TRUE,0,0,0,0,TRUE,1,5,144.142857142857,10,11,FALSE,0,101,19.4,438.857142857142,5,20.2,3.88,87.7714285714284
"376","FALSE","Home Systems","Duct and Vent Cleaning",1,"Low","HVAC Specialist",1,TRUE,49,4.3,4,TRUE,4208,4.8,23.7142857142857,TRUE,970,4.7,27,TRUE,10,3,108.142857142857,6,FALSE,0,0,0,0,0,TRUE,9,5237,16.8,162.857142857143,4,1309.25,4.2,40.7142857142857
"377","FALSE","Home Systems","Duct and Vent Cleaning",1,"Low","HVAC Specialist",1,TRUE,2531,4.9,2,TRUE,2826,4.8,0.142857142857143,TRUE,69,4.8,2.71428571428571,TRUE,140,4.5,6.42857142857143,253,TRUE,443,4.8,-0.142857142857143,4924,4923,TRUE,159,6009,23.8,11.1428571428571,5,1201.8,4.76,2.22857142857143
"378","FALSE","Home Construction","Home Remodeling",1,"Low","General Contractor",1,TRUE,30,4.9,8,TRUE,0,0,0,TRUE,0,0,0,TRUE,6,4.5,313.142857142857,4,FALSE,0,0,0,431,432,FALSE,0,36,9.4,321.142857142857,4,9,2.35,80.2857142857142
"379","FALSE","Home Maintenance","Interior Painting",0,"Mid","Painter",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,7,4.9,105.428571428571,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,7,4.9,105.428571428571,1,7,4.9,105.428571428571
"380","FALSE","Home Systems","Central Air Conditioning Installation or Replacement",1,"High","HVAC Specialist",3,TRUE,1,5,32,FALSE,0,0,0,TRUE,3,5,239.285714285714,TRUE,0,0,0,0,FALSE,0,0,38.1428571428571,49,48,FALSE,0,4,10,309.428571428571,3,1.33333333333333,3.33333333333333,103.142857142857
"381","FALSE","Home Construction","Deck or Porch Remodel or Addition",0,"Mid","Carpenter",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,23,5,34.4285714285714,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,23,5,34.4285714285714,1,23,5,34.4285714285714
"382","FALSE","Home Construction","General Contracting",1,"High","General Contractor",3,TRUE,6,4.2,4,FALSE,0,0,0,TRUE,0,0,0,TRUE,8,5,6.57142857142857,13,FALSE,0,0,0,52,52,TRUE,184,14,9.2,10.5714285714286,3,4.66666666666667,3.06666666666667,3.52380952380952
"383","FALSE","Home Maintenance","Interior Painting",0,"Mid","Painter",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,5,725.285714285714,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,1,5,725.285714285714,1,1,5,725.285714285714
"384","FALSE","Home Construction","General Contracting",0,"Mid","General Contractor",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,5,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,1,5,0,1,1,5,0
"385","FALSE","Home Maintenance","Full Service Lawn Care",0,"Mid","Landscaper",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,5,50.7142857142857,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,1,5,50.7142857142857,1,1,5,50.7142857142857
"386","FALSE","Home Maintenance","Gutter Cleaning and Maintenance",1,"High","Cleaner",2,TRUE,11,3.9,48,FALSE,0,0,0,TRUE,10,4.37,957.428571428571,TRUE,0,0,0,0,FALSE,0,0,0,0,0,TRUE,146,21,8.27,1005.42857142857,3,7,2.75666666666667,335.142857142857
"387","FALSE","Home Construction","General Contracting",1,"High","General Contractor",3,TRUE,233,4.7,32,FALSE,0,0,0,TRUE,34,4.2,23.5714285714286,TRUE,12,3.5,313.714285714286,23,TRUE,93,4.8,44.1428571428571,1527,1543,TRUE,216,372,17.2,413.428571428572,4,93,4.3,103.357142857143
"388","FALSE","Home Systems","Plumbing Pipe Repair",1,"High","Plumber",3,TRUE,20,4.6,16,FALSE,0,0,0,FALSE,0,0,0,TRUE,30,5,4.28571428571429,1,TRUE,29,5,134.285714285714,0,333,TRUE,711,79,14.6,154.571428571428,3,26.3333333333333,4.86666666666667,51.5238095238094
"389","FALSE","Home Construction","Roof Repair or Maintenance",0,"Low","Roofer and Sider",2,TRUE,12,4.6,12,TRUE,1,5,181.285714285714,TRUE,3,5,26.8571428571429,FALSE,0,0,0,0,FALSE,0,0,0,0,536,FALSE,0,16,14.6,220.142857142857,3,5.33333333333333,4.86666666666667,73.3809523809523
"390","FALSE","Home Construction","Handyman",0,"Mid","Handyman",1,FALSE,0,0,0,FALSE,0,0,0,TRUE,9,4.2,217.428571428571,FALSE,0,0,0,0,FALSE,0,0,0,676,16,FALSE,0,9,4.2,217.428571428571,1,9,4.2,217.428571428571
"391","TRUE","Home Construction","Tile Installation and Replacement",1,"High","Floor, Carpet, and Tile Specialist",3,TRUE,144,4.8,4,FALSE,0,0,0,FALSE,0,0,0,TRUE,17,4.5,24.5714285714286,0,FALSE,0,0,0,40,42,FALSE,0,161,9.3,28.5714285714286,2,80.5,4.65,14.2857142857143
"392","FALSE","Home Construction","Handyman",0,"High","Handyman",3,FALSE,0,0,0,FALSE,0,0,0,FALSE,0,0,0,TRUE,23,4,6.42857142857143,12,FALSE,0,0,0,0,0,FALSE,0,23,4,6.42857142857143,1,23,4,6.42857142857143
"393","FALSE","Home Construction","Bathroom Remodel",1,"High","General Contractor",3,TRUE,0,0,0,FALSE,0,0,0,FALSE,0,0,0,TRUE,2,5,17.2857142857143,6,FALSE,0,0,6.85714285714286,162,0,FALSE,0,2,5,24.1428571428572,2,1,2.5,12.0714285714286
"394","FALSE","Home Maintenance","Property Management",1,"High","Real Estate Professional",2,FALSE,0,0,0,FALSE,0,0,0,FALSE,0,0,0,TRUE,37,4.5,4.57142857142857,0,TRUE,9,4.6,15,1304,1368,TRUE,4176,46,9.1,19.5714285714286,2,23,4.55,9.78571428571428
"395","FALSE","Home Maintenance","Full Service Lawn Care",1,"Mid","Landscaper",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,0,0,0,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,0,0,0,1,0,0,0
"396","FALSE","Home Construction","Drywall Installation and Hanging",1,"High","Drywall Specialist",3,TRUE,0,0,0,FALSE,0,0,0,TRUE,12,5,0.428571428571429,TRUE,0,0,0,0,FALSE,0,0,0,2,2,FALSE,0,12,5,0.428571428571429,3,4,1.66666666666667,0.142857142857143
"397","FALSE","Home Maintenance","Interior Painting",1,"High","Painter",3,FALSE,0,0,0,FALSE,0,0,0,TRUE,1,4,704.142857142857,TRUE,14,4.5,26.8571428571429,16,FALSE,0,0,0,0,0,FALSE,0,15,8.5,731,2,7.5,4.25,365.5
"398","TRUE","Home Maintenance","Property Management",1,"High","Real Estate Professional",3,FALSE,0,0,0,FALSE,0,0,0,FALSE,0,0,0,TRUE,71,4,4.14285714285714,46,FALSE,0,0,0,380,246,TRUE,412,71,4,4.14285714285714,1,71,4,4.14285714285714
"399","FALSE","Home Maintenance","Lawn Mowing and Trimming",0,"Mid","Landscaper",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,2,5,1.85714285714286,FALSE,0,0,0,0,FALSE,0,0,0,0,7,FALSE,0,2,5,1.85714285714286,1,2,5,1.85714285714286
"400","FALSE","Home Maintenance","Carpet Cleaning",0,"Mid","Cleaner",2,FALSE,0,0,0,FALSE,0,0,0,TRUE,5,5,11,FALSE,0,0,0,0,FALSE,0,0,0,0,0,FALSE,0,5,5,11,1,5,5,11
"401","FALSE","Home Construction","Floor Installation or Replacement",1,"Mid","Floor, Carpet, and Tile Specialist",3,TRUE,62,5,2,FALSE,0,0,0,TRUE,1,5,47.2857142857143,FALSE,0,0,0,0,FALSE,0,0,0,0,0,TRUE,1086,63,10,49.2857142857143,2,31.5,5,24.6428571428571
